target_id	length	eff_length	est_counts	tpm
FBtr0329845	9210	9028.38	0	0
FBtr0329843	7328	7146.38	35.0296	0.588243
FBtr0082799	3501	3319.38	2490.11	90.0263
FBtr0082797	3268	3086.38	1901.54	73.9374
FBtr0346346	3167	2985.38	1685.61	67.7587
FBtr0346347	5382	5200.38	1982.74	45.755
FBtr0084420	1764	1582.38	0	0
FBtr0074230	5678	5496.38	872	19.0392
FBtr0112400	526	344.382	5.06827	1.76615
FBtr0331156	4583	4401.38	4	0.109063
FBtr0331157	4583	4401.38	4	0.109063
FBtr0343982	4396	4214.38	0	0
FBtr0332994	6340	6158.38	0	0
FBtr0070707	4416	4234.38	61.8748	1.7536
FBtr0070704	1597	1415.38	0	0
FBtr0070706	1483	1301.38	4136.3	381.431
FBtr0307065	4061	3879.38	0	0
FBtr0300565	3200	3018.38	64.4422	2.56215
FBtr0346714	3299	3117.38	1203.76	46.3403
FBtr0339597	3557	3375.38	0	0
FBtr0344276	3700	3518.38	183.778	6.26844
FBtr0082092	3278	3096.38	0	0
FBtr0344275	3494	3312.38	0	0
FBtr0300564	3551	3369.38	0.0749129	0.00266818
FBtr0344277	3176	2994.38	130.794	5.24189
FBtr0305273	2369	2187.38	0	0
FBtr0114644	2288	2106.38	0	0
FBtr0078384	2163	1981.38	16.76	1.01511
FBtr0078383	2884	2702.38	62.7058	2.78464
FBtr0305331	2229	2047.38	385.534	22.5981
FBtr0346513	1115	933.382	0	0
FBtr0333152	745	563.382	0	0
FBtr0112510	1761	1579.38	2.66667	0.202623
FBtr0087297	1997	1815.38	301.433	19.9265
FBtr0087296	2106	1924.38	1147.57	71.564
FBtr0332380	893	711.382	1	0.168696
FBtr0077024	642	460.382	1	0.260669
FBtr0078507	998	816.382	0	0
FBtr0084821	1345	1163.38	0	0
FBtr0071309	444	262.382	0	0
FBtr0346164	542	360.382	0	0
FBtr0082010	914	732.382	1027	168.283
FBtr0086091	2538	2356.38	64.5385	3.28686
FBtr0086092	2361	2179.38	784.462	43.1963
FBtr0079762	971	789.382	8.8737	1.34904
FBtr0299772	3627	3445.38	0	0
FBtr0299771	3614	3432.38	0	0
FBtr0299768	2049	1867.38	3.2758e-06	2.10519e-07
FBtr0345263	3657	3475.38	0	0
FBtr0305057	3534	3352.38	0	0
FBtr0305058	3269	3087.38	5	0.194351
FBtr0070184	462	280.382	0	0
FBtr0310497	623	441.382	6	1.63134
FBtr0075590	1781	1599.38	0	0
FBtr0332094	967	785.382	7	1.06961
FBtr0088695	2287	2105.38	339	19.3231
FBtr0346507	3973	3791.38	8.90381	0.28183
FBtr0346508	4277	4095.38	13.4717	0.394761
FBtr0302176	2911	2729.38	33.2066	1.46005
FBtr0088450	3827	3645.38	1361.68	44.8269
FBtr0331955	2829	2647.38	0	0
FBtr0085033	1059	877.382	0	0
FBtr0081690	735	553.382	0	0
FBtr0080434	3809	3627.38	729.816	24.1451
FBtr0112501	300	118.415	17	17.2286
FBtr0088394	3691	3509.38	12.7757	0.436879
FBtr0088393	1596	1414.38	265.936	22.5641
FBtr0077210	3859	3677.38	0	0
FBtr0077204	3814	3632.38	0	0
FBtr0077208	3497	3315.38	43.5898	1.57783
FBtr0307526	3404	3222.38	2.74389e-08	1.02188e-09
FBtr0077205	3814	3632.38	0	0
FBtr0077209	3421	3239.38	0	0
FBtr0077206	3778	3596.38	0	0
FBtr0307527	3359	3177.38	0.843869	0.0318723
FBtr0077207	2494	2312.38	42.2078	2.19049
FBtr0307528	2551	2369.38	198.424	10.05
FBtr0307524	3580	3398.38	0	0
FBtr0077203	2908	2726.38	85.4055	3.7593
FBtr0307529	3457	3275.38	0	0
FBtr0307525	3472	3290.38	55.5288	2.02526
FBtr0308086	2917	2735.38	0	0
FBtr0300799	2131	1949.38	64.2821	3.95732
FBtr0333671	2893	2711.38	0	0
FBtr0300797	2899	2717.38	0	0
FBtr0300798	3016	2834.38	0	0
FBtr0308087	3052	2870.38	13.2892	0.555606
FBtr0089119	1457	1275.38	4.26724	0.401527
FBtr0300796	2989	2807.38	0	0
FBtr0300800	2419	2237.38	307.511	16.4941
FBtr0089116	2557	2375.38	30.6507	1.54851
FBtr0113033	2063	1881.38	16	1.02059
FBtr0452145	2063	1881.38	16	1.02059
FBtr0332591	2322	2140.38	0	0
FBtr0074079	2391	2209.38	1667.01	90.5472
FBtr0332592	2813	2631.38	22.9923	1.04859
FBtr0086996	509	327.382	0	0
FBtr0336954	1719	1537.38	3	0.234179
FBtr0346809	537	355.382	0	0
FBtr0308827	1595	1413.38	69.268	5.8814
FBtr0084137	1585	1403.38	1180.23	100.925
FBtr0308826	1685	1503.38	93.5053	7.46406
FBtr0071541	1160	978.382	1200	147.191
FBtr0336859	4083	3901.38	2	0.0615205
FBtr0336860	2977	2795.38	0	0
FBtr0080707	2975	2793.38	0	0
FBtr0290334	6101	5919.38	0	0
FBtr0290335	5687	5505.38	0	0
FBtr0308597	3817	3635.38	0	0
FBtr0301944	3668	3486.38	0	0
FBtr0080480	680	498.382	0	0
FBtr0081576	856	674.382	51	9.07554
FBtr0339734	982	800.382	0	0
FBtr0084804	937	755.382	0	0
FBtr0332163	527	345.382	0	0
FBtr0303731	500	318.382	0	0
FBtr0086044	5969	5787.38	2231.38	46.27
FBtr0335270	7801	7619.38	31.0964	0.489777
FBtr0070437	958	776.382	0	0
FBtr0302447	990	808.382	0	0
FBtr0302449	934	752.382	8	1.27603
FBtr0302448	938	756.382	0	0
FBtr0087862	1776	1594.38	145.666	10.9641
FBtr0302455	1323	1141.38	0	0
FBtr0087864	1174	992.382	85.3339	10.3193
FBtr0087863	1625	1443.38	0	0
FBtr0072962	1175	993.382	3	0.362421
FBtr0076847	2944	2762.38	3072	133.458
FBtr0336754	1664	1482.38	5	0.404779
FBtr0081966	1813	1631.38	0	0
FBtr0070293	1466	1284.38	0	0
FBtr0070294	1564	1382.38	158	13.7163
FBtr0074896	1540	1358.38	1312.95	115.994
FBtr0331800	1442	1260.38	216.047	20.5709
FBtr0072564	718	536.382	389	87.0329
FBtr0074785	476	294.382	132.083	53.8448
FBtr0346015	797	615.382	1.91708	0.373855
FBtr0074474	531	349.382	1	0.343485
FBtr0331811	2213	2031.38	271.191	16.0211
FBtr0075141	2477	2295.38	147.809	7.72775
FBtr0088926	2379	2197.38	241	13.1619
FBtr0301134	7742	7560.38	0.00371942	5.90391e-05
FBtr0085069	7724	7542.38	1324	21.0662
FBtr0078288	1614	1432.38	280	23.4589
FBtr0304820	1673	1491.38	0	0
FBtr0301448	1104	922.382	17.8295	2.31972
FBtr0301447	1084	902.382	263.275	35.0129
FBtr0301446	1179	997.382	39.8952	4.80028
FBtr0345944	863	681.382	1.37212	0.241663
FBtr0345943	934	752.382	6.62788	1.05717
FBtr0301526	2231	2049.38	3	0.175674
FBtr0089287	2558	2376.38	0	0
FBtr0337061	2552	2370.38	0	0
FBtr0075653	3277	3095.38	1.882	0.0729647
FBtr0075654	3284	3102.38	0.118002	0.0045646
FBtr0329941	5970	5788.38	127.547	2.64437
FBtr0079301	4814	4632.38	342.383	8.86983
FBtr0329942	4949	4767.38	262.955	6.61927
FBtr0079300	4466	4284.38	480.058	13.4466
FBtr0329943	4466	4284.38	480.058	13.4466
FBtr0076933	990	808.382	0	0
FBtr0078830	1636	1454.38	98.7307	8.1467
FBtr0078828	1581	1399.38	766.23	65.7099
FBtr0078829	1631	1449.38	305.04	25.257
FBtr0343392	1090	908.382	0	0
FBtr0081279	810	628.382	514	98.1629
FBtr0309241	2504	2322.38	716.263	37.0124
FBtr0085444	1683	1501.38	1274.9	101.905
FBtr0085446	2341	2159.38	110.653	6.14951
FBtr0085442	2576	2394.38	362.65	18.1762
FBtr0085445	2417	2235.38	23.4035	1.25643
FBtr0085443	2712	2530.38	230.13	10.9143
FBtr0088549	2257	2075.38	45.6912	2.64206
FBtr0306808	2462	2280.38	54.1863	2.85161
FBtr0088548	2572	2390.38	2198.92	110.395
FBtr0088550	2382	2200.38	2857.23	155.832
FBtr0339384	2563	2381.38	43.9718	2.21591
FBtr0072788	849	667.382	82.6331	14.8589
FBtr0332877	799	617.382	22.4528	4.3644
FBtr0332876	789	607.382	80.9954	16.0032
FBtr0330391	7025	6843.38	60.8753	1.06753
FBtr0070244	7025	6843.38	60.8753	1.06753
FBtr0345507	6975	6793.38	57.2679	1.01166
FBtr0343114	1820	1638.38	0	0
FBtr0081125	1808	1626.38	1.2488	0.0921461
FBtr0343113	918	736.382	1.75648	0.286252
FBtr0088203	707	525.382	0	0
FBtr0301738	1225	1043.38	0	0
FBtr0340494	2401	2219.38	0	0
FBtr0071336	2061	1879.38	0	0
FBtr0077408	924	742.382	250.294	40.4605
FBtr0082719	1318	1136.38	426	44.9877
FBtr0073257	1586	1404.38	0	0
FBtr0086736	3127	2945.38	7.55885	0.30798
FBtr0086740	3870	3688.38	4484.05	145.896
FBtr0086738	2433	2251.38	26523.4	1413.8
FBtr0336484	2390	2208.38	58.2562	3.16575
FBtr0100617	2825	2643.38	0	0
FBtr0078907	2693	2511.38	10.545	0.503896
FBtr0336483	2573	2391.38	398.199	19.9829
FBtr0300890	687	505.382	117	27.7827
FBtr0087788	691	509.382	0	0
FBtr0333952	4541	4359.38	93.7022	2.57948
FBtr0333962	12307	12125.4	2.98956e-06	2.95883e-08
FBtr0333960	3157	2975.38	0	0
FBtr0333957	3258	3076.38	6.85331	0.267342
FBtr0333954	3153	2971.38	8.6405	0.34897
FBtr0333956	3564	3382.38	69.2977	2.45869
FBtr0333958	3501	3319.38	1670.88	60.4082
FBtr0333953	3168	2986.38	0	0
FBtr0333961	11114	10932.4	5.30648	0.0582506
FBtr0333959	3082	2900.38	6.51571e-07	2.69597e-08
FBtr0333955	3086	2904.38	7.32176	0.302531
FBtr0088331	1195	1013.38	1	0.118423
FBtr0088330	1349	1167.38	0	0
FBtr0299623	4695	4513.38	588.147	15.6384
FBtr0299624	3931	3749.38	1104.48	35.3514
FBtr0299622	2208	2026.38	23.4264	1.38737
FBtr0299625	1689	1507.38	81.5444	6.49201
FBtr0339261	1787	1605.38	29.2094	2.1835
FBtr0333266	4530	4348.38	0	0
FBtr0333267	7873	7691.38	896.583	13.9892
FBtr0072589	6346	6164.38	3976.42	77.4124
FBtr0305556	2672	2490.38	1	0.0481884
FBtr0072219	1361	1179.38	5451.1	554.674
FBtr0305990	1376	1194.38	23.23	2.33407
FBtr0305989	1393	1211.38	20.6642	2.04713
FBtr0342704	1956	1774.38	0	0
FBtr0086258	1817	1635.38	11	0.807201
FBtr0307759	1689	1507.38	30.3632	2.41731
FBtr0084065	2231	2049.38	83.3731	4.88215
FBtr0084067	2204	2022.38	93.4189	5.54344
FBtr0084070	2137	1955.38	230.489	14.1458
FBtr0084077	1638	1456.38	46.3777	3.82157
FBtr0084072	2046	1864.38	41.3144	2.65935
FBtr0084073	2273	2091.38	350.057	20.0869
FBtr0084066	1736	1554.38	53.1032	4.09988
FBtr0084078	1907	1725.38	115.415	8.02757
FBtr0084079	2188	2006.38	873.477	52.2451
FBtr0114360	1722	1540.38	119.632	9.32023
FBtr0307760	1596	1414.38	8.6716	0.735767
FBtr0084081	2046	1864.38	223.232	14.3691
FBtr0343765	1839	1657.38	28.9625	2.09711
FBtr0084064	2282	2100.38	67.4551	3.85411
FBtr0084085	2045	1863.38	34.6036	2.22858
FBtr0084083	1658	1476.38	8.67127	0.704842
FBtr0114361	1799	1617.38	112.359	8.33689
FBtr0084071	1659	1477.38	0	0
FBtr0084084	1698	1516.38	23.6623	1.87265
FBtr0084069	1668	1486.38	87.8552	7.09325
FBtr0084080	2149	1967.38	12.1662	0.742118
FBtr0084074	2107	1925.38	55.6621	3.46937
FBtr0084075	1855	1673.38	389.514	27.9342
FBtr0084062	1811	1629.38	239.795	17.6614
FBtr0114359	1673	1491.38	21.4737	1.72793
FBtr0084068	1873	1691.38	62.6177	4.44287
FBtr0084063	1746	1564.38	77.8435	5.97156
FBtr0084082	1692	1510.38	241.727	19.2065
FBtr0084060	1962	1780.38	11.5504	0.778559
FBtr0084061	2251	2069.38	66.4981	3.85635
FBtr0082978	4242	4060.38	402.412	11.8936
FBtr0082979	4416	4234.38	1320.59	37.427
FBtr0304634	743	561.382	0	0
FBtr0304635	724	542.382	0	0
FBtr0343117	3046	2864.38	32.5498	1.36372
FBtr0089628	2870	2688.38	1414.45	63.14
FBtr0334574	4723	4541.38	548.646	14.4981
FBtr0334576	4543	4361.38	0	0
FBtr0334577	4476	4294.38	0	0
FBtr0334575	3699	3517.38	329.354	11.237
FBtr0078208	1344	1162.38	4	0.412971
FBtr0307394	1656	1474.38	23.4044	1.905
FBtr0100010	1665	1483.38	296.694	24.0029
FBtr0290267	2833	2651.38	0	0
FBtr0081021	3112	2930.38	207.48	8.49689
FBtr0081022	3371	3189.38	121.31	4.56454
FBtr0340182	2980	2798.38	17.128	0.734526
FBtr0330341	5439	5257.38	0	0
FBtr0334765	7186	7004.38	0	0
FBtr0346866	5439	5257.38	0	0
FBtr0330340	5439	5257.38	0	0
FBtr0079832	705	523.382	0	0
FBtr0080478	2146	1964.38	135	8.24738
FBtr0076185	2443	2261.38	1.47753	0.0784101
FBtr0345037	2440	2258.38	7.52247	0.399734
FBtr0076310	3531	3349.38	0	0
FBtr0331552	3310	3128.38	0	0
FBtr0076308	3448	3266.38	0	0
FBtr0076309	3371	3189.38	0	0
FBtr0070270	2540	2358.38	993.593	50.5595
FBtr0333115	3038	2856.38	144.621	6.0761
FBtr0085157	919	737.382	10	1.62748
FBtr0334728	903	721.382	0	0
FBtr0333180	3188	3006.38	1135.04	45.3081
FBtr0333179	4504	4322.38	16.5354	0.459091
FBtr0100538	3937	3755.38	388.727	12.4222
FBtr0333181	3825	3643.38	113.549	3.74012
FBtr0333182	5256	5074.38	0	0
FBtr0077342	4647	4465.38	20.1466	0.541442
FBtr0303582	660	478.382	0	0
FBtr0100508	2956	2774.38	31.8909	1.37946
FBtr0073321	2782	2600.38	20.9755	0.968016
FBtr0343995	4406	4224.38	0.0124406	0.000353415
FBtr0304989	4338	4156.38	58.0879	1.67717
FBtr0302594	2510	2328.38	193.144	9.95487
FBtr0100507	2717	2535.38	6.84966e-07	3.24215e-08
FBtr0304990	4786	4604.38	143.889	3.75029
FBtr0100504	2567	2385.38	1.2487e-06	6.28215e-08
FBtr0100505	2815	2633.38	0	0
FBtr0306974	2250	2068.38	243.723	14.1408
FBtr0346589	2482	2300.38	4.95772	0.258637
FBtr0331628	2677	2495.38	731.732	35.1903
FBtr0077647	2734	2552.38	137.871	6.4824
FBtr0344864	3704	3522.38	105.471	3.5934
FBtr0290281	4117	3935.38	9.52877	0.290575
FBtr0343739	1953	1771.38	60.2486	4.08171
FBtr0079885	2323	2141.38	0.000398402	2.23272e-05
FBtr0079886	2250	2068.38	337.033	19.5547
FBtr0343738	2486	2304.38	0	0
FBtr0079887	2224	2042.38	385.343	22.6422
FBtr0078137	1151	969.382	0	0
FBtr0343780	1378	1196.38	0	0
FBtr0343779	1077	895.382	180	24.1253
FBtr0074411	4356	4174.38	2	0.0574971
FBtr0080873	3534	3352.38	1280.03	45.8221
FBtr0301144	2535	2353.38	206.922	10.5517
FBtr0080874	3796	3614.38	13.7954	0.458044
FBtr0337091	4576	4394.38	257.253	7.02539
FBtr0080962	1176	994.382	0	0
FBtr0073225	1676	1494.38	0	0
FBtr0073226	1605	1423.38	218	18.3799
FBtr0433523	3725	3543.38	0	0
FBtr0343755	3099	2917.38	50.8281	2.09083
FBtr0072480	1647	1465.38	420.095	34.4037
FBtr0346614	1736	1554.38	17.8489	1.37804
FBtr0072481	1739	1557.38	366.056	28.2072
FBtr0310005	8403	8221.38	0	0
FBtr0310006	4918	4736.38	0	0
FBtr0075285	2173	1991.38	0	0
FBtr0333861	9015	8833.38	0	0
FBtr0113427	4368	4186.38	0	0
FBtr0113428	2260	2078.38	0	0
FBtr0290066	1441	1259.38	0	0
FBtr0075761	2611	2429.38	0	0
FBtr0075762	2168	1986.38	10	0.604151
FBtr0075763	2543	2361.38	0	0
FBtr0072371	1451	1269.38	3	0.28362
FBtr0085865	1407	1225.38	270	26.4424
FBtr0073355	597	415.382	0	0
FBtr0081351	538	356.382	0	0
FBtr0339232	569	387.382	0	0
FBtr0346419	1022	840.382	0	0
FBtr0083277	575	393.382	685.239	209.043
FBtr0301049	1095	913.382	0	0
FBtr0112592	1703	1521.38	0	0
FBtr0333005	1037	855.382	1	0.140297
FBtr0334896	5991	5809.38	0	0
FBtr0344217	2729	2547.38	0	0
FBtr0334897	7452	7270.38	0	0
FBtr0344218	2530	2348.38	0	0
FBtr0112583	2495	2313.38	0	0
FBtr0445174	2221	2039.38	0	0
FBtr0070371	2170	1988.38	1200.22	72.4385
FBtr0301926	2167	1985.38	2894.78	174.976
FBtr0074116	4040	3858.38	0.160547	0.0049935
FBtr0074114	3852	3670.38	0.386601	0.0126404
FBtr0300801	4019	3837.38	129.257	4.04229
FBtr0340041	3980	3798.38	48.4111	1.52952
FBtr0074115	3667	3485.38	754.785	25.9885
FBtr0084213	1958	1776.38	5353.77	361.686
FBtr0084214	2109	1927.38	68.2299	4.2483
FBtr0077444	500	318.382	1	0.376929
FBtr0300846	814	632.382	0	0
FBtr0089571	1098	916.382	0	0
FBtr0331575	1086	904.382	36.9977	4.90943
FBtr0089569	1134	952.382	48.7365	6.14117
FBtr0089570	1146	964.382	43.2658	5.38398
FBtr0086691	3594	3412.38	821	28.8731
FBtr0332884	1011	829.382	13.3163	1.9268
FBtr0332885	933	751.382	0	0
FBtr0087813	1020	838.382	31.463	4.50367
FBtr0087814	1073	891.382	15.2207	2.04917
FBtr0086301	1259	1077.38	0	0
FBtr0082671	2658	2476.38	7.19875	0.348857
FBtr0301661	2048	1866.38	2871.75	184.652
FBtr0082670	2722	2540.38	777.048	36.7077
FBtr0346542	3254	3072.38	0	0
FBtr0076560	3148	2966.38	103	4.16695
FBtr0087624	2074	1892.38	1	0.0634161
FBtr0074763	1233	1051.38	393	44.858
FBtr0332482	807	625.382	0	0
FBtr0332484	1247	1065.38	0	0
FBtr0332483	1242	1060.38	0	0
FBtr0070237	1374	1192.38	0	0
FBtr0070236	2319	2137.38	184	10.331
FBtr0332288	2243	2061.38	0	0
FBtr0087420	398	216.395	0	0
FBtr0085067	1301	1119.38	69	7.3974
FBtr0339096	1349	1167.38	136.407	14.0227
FBtr0088970	2786	2604.38	0	0
FBtr0072731	692	510.382	271.829	63.916
FBtr0112535	1832	1650.38	0	0
FBtr0347302	1960	1778.38	4	0.269925
FBtr0088956	2021	1839.38	0	0
FBtr0088958	1892	1710.38	32.5467	2.28361
FBtr0336939	2102	1920.38	81.4414	5.08939
FBtr0088957	1938	1756.38	758.012	51.7923
FBtr0080001	932	750.382	47	7.51664
FBtr0332190	978	796.382	0	0
FBtr0301939	778	596.382	2	0.402452
FBtr0333971	805	623.382	0	0
FBtr0081831	1275	1093.38	0	0
FBtr0334778	3520	3338.38	85.9623	3.09015
FBtr0339529	3701	3519.38	1203.13	41.0256
FBtr0077824	4173	3991.38	0.00189392	5.69438e-05
FBtr0077822	4396	4214.38	450.062	12.8158
FBtr0077823	4612	4430.38	36.8404	0.997909
FBtr0332320	5242	5060.38	14.556	0.345196
FBtr0081287	4934	4752.38	4674.44	118.039
FBtr0088665	3887	3705.38	0	0
FBtr0110892	3672	3490.38	0	0
FBtr0074381	2013	1831.38	47	3.07983
FBtr0343333	2339	2157.38	0	0
FBtr0081156	1821	1639.38	257	18.8131
FBtr0304650	2916	2734.38	539.633	23.6836
FBtr0076075	2555	2373.38	1473.37	74.4992
FBtr0089032	1062	880.382	73	9.95084
FBtr0301715	6481	6299.38	2522.7	48.0592
FBtr0344471	6054	5872.38	1207.3	24.6722
FBtr0345575	2959	2777.38	377.415	16.3077
FBtr0302331	1626	1444.38	320.724	26.6476
FBtr0078455	682	500.382	0	0
FBtr0337017	3473	3291.38	0	0
FBtr0083315	3590	3408.38	644	22.6749
FBtr0100643	3383	3201.38	0	0
FBtr0343842	1206	1024.38	1.66566	0.195134
FBtr0308745	591	409.382	1.33434	0.391152
FBtr0301683	1450	1268.38	0	0
FBtr0085216	976	794.382	122	18.4306
FBtr0081085	2917	2735.38	0	0
FBtr0300676	2983	2801.38	1.13727	0.0487191
FBtr0300675	3040	2858.38	46.8813	1.96828
FBtr0081086	2860	2678.38	14.9814	0.671256
FBtr0077157	2529	2347.38	564	28.8339
FBtr0070480	2283	2101.38	334	19.0743
FBtr0334525	1155	973.382	0	0
FBtr0083723	1058	876.382	215	29.441
FBtr0076095	321	139.415	0	0
FBtr0078604	1454	1272.38	0	0
FBtr0081682	1834	1652.38	0	0
FBtr0330294	1404	1222.38	4	0.3927
FBtr0330295	2031	1849.38	0	0
FBtr0084760	1010	828.382	336.541	48.7546
FBtr0084761	1116	934.382	0	0
FBtr0334503	1040	858.382	16.4589	2.30106
FBtr0112368	882	700.382	0	0
FBtr0114590	3269	3087.38	0	0
FBtr0337020	2930	2748.38	672.22	29.3523
FBtr0082183	2885	2703.38	577.339	25.629
FBtr0306023	3074	2892.38	460.441	19.1041
FBtr0080746	553	371.382	13.8143	4.46393
FBtr0332376	610	428.382	90.1857	25.2647
FBtr0303032	1476	1294.38	2.4654e-08	2.28577e-09
FBtr0089923	1531	1349.38	0	0
FBtr0303033	1709	1527.38	52.2106	4.10222
FBtr0089921	1537	1355.38	209.734	18.5701
FBtr0303034	1638	1456.38	10.1617	0.837336
FBtr0089925	1820	1638.38	718.535	52.6309
FBtr0089922	1492	1310.38	235.13	21.5336
FBtr0089924	1539	1357.38	31.5629	2.79051
FBtr0089920	1570	1388.38	23.7308	2.05121
FBtr0078429	2110	1928.38	0	0
FBtr0336838	818	636.382	0	0
FBtr0078160	1124	942.382	25	3.18362
FBtr0076149	388	206.405	0	0
FBtr0332710	2432	2250.38	107.406	5.72772
FBtr0332709	2445	2263.38	0	0
FBtr0076049	2310	2128.38	121.594	6.85598
FBtr0076050	2323	2141.38	0	0
FBtr0290018	1539	1357.38	116	10.2557
FBtr0304881	549	367.382	2	0.653311
FBtr0081788	3236	3054.38	748	29.3891
FBtr0347497	3987	3805.38	0	0
FBtr0075457	1862	1680.38	234.016	16.7127
FBtr0333038	1200	1018.38	0	0
FBtr0333039	1241	1059.38	0	0
FBtr0070785	1933	1751.38	549	37.6183
FBtr0070784	1905	1723.38	0	0
FBtr0310494	6864	6682.38	0	0
FBtr0339681	6858	6676.38	0	0
FBtr0310492	4680	4498.38	0	0
FBtr0310491	5781	5599.38	4.444	0.0952449
FBtr0310495	7038	6856.38	0	0
FBtr0310493	4749	4567.38	0	0
FBtr0333576	1558	1376.38	3	0.261571
FBtr0075516	1362	1180.38	0	0
FBtr0307076	2291	2109.38	0	0
FBtr0307077	2391	2209.38	126.804	6.88766
FBtr0337097	2294	2112.38	0	0
FBtr0337096	2376	2194.38	135.414	7.40559
FBtr0082910	2379	2197.38	1055.18	57.6273
FBtr0112896	2373	2191.38	70.6034	3.86648
FBtr0112928	2304	2122.38	0	0
FBtr0345511	3250	3068.38	0	0
FBtr0070138	2249	2067.38	5	0.29024
FBtr0087308	2492	2310.38	0	0
FBtr0087307	2426	2244.38	307.066	16.4189
FBtr0087309	2433	2251.38	389.144	20.7429
FBtr0112900	2637	2455.38	73.7898	3.6065
FBtr0089673	3422	3240.38	0	0
FBtr0340243	3353	3171.38	271	10.2548
FBtr0340244	3433	3251.38	0	0
FBtr0091936	1244	1062.38	221.464	25.0168
FBtr0346041	1395	1213.38	8.03564	0.794751
FBtr0331331	3555	3373.38	7	0.249024
FBtr0071835	1955	1773.38	23	1.55644
FBtr0084361	1433	1251.38	7	0.671299
FBtr0071519	1724	1542.38	15.5621	1.21084
FBtr0077044	1605	1423.38	1	0.0843115
FBtr0088206	1557	1375.38	8	0.698031
FBtr0330603	2361	2179.38	0	0
FBtr0330602	2509	2327.38	0	0
FBtr0305658	2596	2414.38	0	0
FBtr0089137	2794	2612.38	0	0
FBtr0089139	3002	2820.38	0	0
FBtr0343990	2830	2648.38	0	0
FBtr0089134	2684	2502.38	2	0.0959145
FBtr0072556	1757	1575.38	438.805	33.4267
FBtr0306917	1538	1356.38	9542.19	844.256
FBtr0343666	1154	972.382	0	0
FBtr0080550	1092	910.382	2	0.263642
FBtr0347560	3413	3231.38	0	0
FBtr0339249	3111	2929.38	73.4423	3.00869
FBtr0339248	3504	3322.38	0	0
FBtr0085124	2985	2803.38	49.0336	2.09904
FBtr0085126	3645	3463.38	12.5536	0.434988
FBtr0085125	2687	2505.38	474.97	22.751
FBtr0077192	4827	4645.38	1724	44.5373
FBtr0070867	1245	1063.38	28.5472	3.22168
FBtr0305344	798	616.382	414.453	80.6925
FBtr0273293	494	312.382	7045.05	2706.49
FBtr0077622	415	233.395	0	0
FBtr0077623	619	437.382	0	0
FBtr0335131	715	533.382	98.7816	22.2252
FBtr0077621	391	209.405	5431.17	3112.53
FBtr0086966	1770	1588.38	436.872	33.0071
FBtr0306574	1696	1514.38	183.128	14.512
FBtr0079719	526	344.382	799	278.429
FBtr0087609	1081	899.382	4	0.533733
FBtr0345649	1183	1001.38	0	0
FBtr0081729	2580	2398.38	0	0
FBtr0073199	2882	2700.38	0	0
FBtr0073200	1468	1286.38	1	0.0932907
FBtr0070954	1668	1486.38	108.07	8.72536
FBtr0070953	1740	1558.38	1495.92	115.197
FBtr0089050	2203	2021.38	191	11.3395
FBtr0074838	1947	1765.38	62.0127	4.21551
FBtr0074837	1295	1113.38	242.802	26.1708
FBtr0344228	1289	1107.38	0	0
FBtr0332775	1427	1245.38	39.1852	3.77596
FBtr0086248	656	474.382	0	0
FBtr0076413	2146	1964.38	1527	93.287
FBtr0070496	3780	3598.38	386.994	12.9064
FBtr0070495	3837	3655.38	606.487	19.9112
FBtr0302487	5115	4933.38	0.00262529	6.38618e-05
FBtr0304791	5082	4900.38	9.83408	0.240831
FBtr0304792	5076	4894.38	44.1627	1.08284
FBtr0302488	5121	4939.38	0.000591574	1.43729e-05
FBtr0304687	4961	4779.38	0	0
FBtr0304688	4927	4745.38	0	0
FBtr0304686	5507	5325.38	1.80481	0.0406713
FBtr0304685	6672	6490.38	0	0
FBtr0075477	736	554.382	0	0
FBtr0087829	3050	2868.38	56.7943	2.37616
FBtr0333101	1813	1631.38	194.758	14.3268
FBtr0087830	3017	2835.38	110.926	4.69494
FBtr0087833	3509	3327.38	46.3511	1.67173
FBtr0087832	1615	1433.38	15.4683	1.29505
FBtr0304955	5648	5466.38	49.8178	1.09369
FBtr0087831	3660	3478.38	41.014	1.41502
FBtr0075643	531	349.382	315	108.198
FBtr0345632	1948	1766.38	0	0
FBtr0077441	1807	1625.38	164	12.1087
FBtr0073721	1055	873.382	501.328	68.8852
FBtr0340301	1224	1042.38	24.6718	2.84041
FBtr0084008	1816	1634.38	558.21	40.9875
FBtr0346113	1587	1405.38	37.5771	3.20875
FBtr0082748	1400	1218.38	339.475	33.4374
FBtr0082747	1555	1373.38	780.948	68.24
FBtr0307055	316	134.415	0	0
FBtr0340446	514	332.382	0	0
FBtr0078542	855	673.382	0	0
FBtr0331776	445	263.382	0	0
FBtr0073102	825	643.382	4	0.746104
FBtr0081872	1239	1057.38	0	0
FBtr0333083	3420	3238.38	3484.36	129.123
FBtr0300937	3634	3452.38	381.78	13.271
FBtr0076940	3543	3361.38	28.8611	1.03039
FBtr0343757	2671	2489.38	33.9939	1.63877
FBtr0433524	3725	3543.38	0	0
FBtr0307876	4046	3864.38	0	0
FBtr0307881	3536	3354.38	125.43	4.48741
FBtr0331337	3548	3366.38	0.866017	0.0308724
FBtr0307877	3548	3366.38	0.866017	0.0308724
FBtr0331336	8450	8268.38	0	0
FBtr0307880	3916	3734.38	67.5696	2.1714
